customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-107319,Female,0,No,No,28.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (auto),61.81,1732.07,No
CUST-425530,Male,0,Yes,Yes,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),32.92,498.1,No
CUST-675496,Female,0,Yes,Yes,37.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,118.75,4392.17,No
CUST-676407,Male,1,No,No,61.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,77.55,4727.22,No
CUST-131175,Female,0,No,No,44.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,107.29,4719.76,No
CUST-181717,Male,0,No,No,51.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (auto),118.75,6065.34,No
CUST-285299,Male,1,Yes,Yes,16.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.32,374.09,No
CUST-498528,Male,0,Yes,No,12.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,113.87,1366.71,Yes
CUST-476181,Male,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,113.12,8152.29,No
CUST-521128,Male,0,No,No,37.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (auto),18.25,680.59,No
CUST-418784,Female,0,Yes,Yes,20.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),80.78,1636.19,No
CUST-171999,Female,0,Yes,Yes,32.0,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (auto),71.23,2296.81,No
CUST-838622,Female,0,No,No,7.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (auto),118.75,832.26,Yes
CUST-207133,Female,0,Yes,Yes,25.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (auto),21.1,523.6,No
CUST-193703,Male,0,Yes,Yes,2.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (auto),118.75,,Yes
CUST-349494,Female,0,No,No,17.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,90.43,1539.29,No
CUST-831616,Female,0,No,No,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,54.51,765.9,No
CUST-179261,Male,0,No,Yes,14.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (auto),118.75,1664.15,Yes
CUST-245554,Female,1,Yes,Yes,5.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,118.75,596.39,Yes
CUST-603181,Male,0,No,Yes,55.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (auto),102.39,5637.47,No
CUST-513232,Female,0,Yes,No,35.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,101.06,3536.61,No
CUST-656337,Female,0,No,No,33.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),18.25,592.12,No
CUST-804454,Female,1,No,Yes,3.0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,87.5,267.69,Yes
CUST-986069,Male,0,No,No,19.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (auto),109.52,2080.83,Yes
CUST-489113,Female,0,No,No,12.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.84,869.15,No
CUST-605249,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,118.75,8570.33,No
CUST-553585,Female,0,Yes,No,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (auto),38.13,1755.88,No
CUST-472296,Male,0,Yes,No,27.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,118.75,3200.94,No
CUST-102404,Female,0,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (auto),33.07,1526.18,No
CUST-735811,Female,0,No,Yes,29.0,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,83.66,2448.65,Yes
CUST-830484,Male,0,Yes,Yes,5.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (auto),118.75,599.57,No
CUST-452414,Male,0,No,No,58.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,118.75,6882.99,No
CUST-613622,Female,0,No,Yes,1.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.05,99.23,Yes
CUST-546205,Male,0,No,No,28.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,118.75,3330.76,No
CUST-406336,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (auto),118.75,8554.93,No
CUST-312370,Male,0,No,No,21.0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,75.38,1575.88,No
CUST-312197,Male,0,No,Yes,40.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,80.91,3236.23,No
CUST-702671,Female,0,No,No,48.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,5708.64,Yes
CUST-527942,Female,1,No,No,49.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.05,4861.4,Yes
CUST-468230,Male,0,Yes,No,13.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,118.19,1515.21,Yes
CUST-659135,Male,0,Yes,No,39.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (auto),42.91,1670.37,No
CUST-599423,Male,0,No,No,,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (auto),106.64,4268.49,No
CUST-884154,Male,1,No,No,33.0,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (auto),95.43,3135.38,No
CUST-944671,Female,0,No,No,50.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (auto),112.39,5603.16,No
CUST-824042,Male,0,No,No,36.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,99.97,3609.08,No
CUST-758074,Female,0,No,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (auto),46.6,1165.01,No
CUST-791744,Female,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,118.75,8546.7,No
CUST-554856,Female,0,No,No,47.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,113.72,5342.3,No
CUST-115253,Female,0,No,No,47.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,95.88,4512.15,No
CUST-892458,Male,0,Yes,No,15.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (auto),109.35,1645.32,No
CUST-886235,Male,0,Yes,Yes,15.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.28,747.6,No
CUST-580045,Male,1,Yes,Yes,12.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,117.69,1416.11,No
CUST-426375,Female,0,Yes,No,72.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (auto),87.41,6300.54,Yes
CUST-351148,Female,1,No,No,22.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,113.32,2502.82,No
CUST-182311,Male,1,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.73,490.6,No
CUST-396830,Male,1,Yes,Yes,11.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (auto),81.22,896.26,No
CUST-498156,Male,0,Yes,No,39.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (auto),118.75,4631.43,No
CUST-816309,Female,0,No,Yes,4.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.24,466.74,Yes
CUST-417212,Female,0,No,Yes,46.0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (auto),77.38,3550.67,Yes
CUST-722149,Female,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.11,61.8,No
CUST-438523,Female,0,Yes,No,6.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (auto),87.89,534.06,No
CUST-724321,Male,0,Yes,Yes,24.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.16,2364.56,No
CUST-658814,Female,0,No,No,27.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (auto),110.52,2976.99,No
CUST-995264,Female,0,No,No,11.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (auto),118.75,1311.14,Yes
CUST-993536,Male,0,No,No,21.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (auto),93.19,1955.36,No
CUST-167886,Female,0,No,No,7.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (auto),54.64,379.44,Yes
CUST-759698,Male,0,Yes,Yes,14.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (auto),90.47,1267.87,No
CUST-222515,Female,0,Yes,No,,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,117.52,3534.17,Yes
CUST-729780,Female,0,Yes,No,26.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (auto),118.75,3098.79,No
CUST-264872,Female,0,Yes,Yes,52.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (auto),118.75,6187.83,No
CUST-912434,Female,0,Yes,No,38.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (auto),84.8,3226.29,No
CUST-269603,Male,0,Yes,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,1539.25,No
CUST-395514,Female,0,Yes,No,61.0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,80.66,4918.88,No
CUST-692915,Female,0,No,No,34.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,118.75,4036.44,No
CUST-546969,Male,1,Yes,Yes,20.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.78,2143.83,Yes
CUST-497454,Female,1,No,No,41.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,118.75,4858.35,No
CUST-591138,Male,0,Yes,Yes,29.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (auto),92.73,2665.84,No
CUST-459890,Female,0,Yes,No,11.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,116.94,1281.8,Yes
CUST-654563,Female,0,Yes,No,55.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (auto),118.75,6522.24,No
CUST-690850,Male,0,Yes,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.8,678.4,No
CUST-700041,Male,0,Yes,Yes,9.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,93.32,835.92,No
CUST-599208,Female,1,No,No,17.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (auto),118.75,2033.46,Yes
CUST-544550,Female,0,No,No,46.0,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (auto),75.94,3499.56,Yes
CUST-501759,Female,0,Yes,No,32.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,92.94,2942.43,No
CUST-560263,Male,0,Yes,No,2.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (auto),118.75,227.17,No
CUST-301631,Female,1,Yes,Yes,57.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (auto),61.47,3500.42,No
CUST-711838,Male,0,No,No,2.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.75,,Yes
CUST-503505,Female,0,Yes,Yes,68.0,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,73.27,4978.22,No
CUST-202569,Male,0,Yes,Yes,61.0,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (auto),90.27,5490.51,No
CUST-563434,Female,0,No,Yes,56.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (auto),118.75,6653.33,Yes
CUST-368805,Female,0,No,Yes,9.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (auto),108.36,971.03,No
CUST-950383,Female,1,No,Yes,4.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (auto),118.75,464.69,Yes
CUST-844554,Female,0,Yes,Yes,29.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (auto),94.83,2739.07,No
CUST-991439,Male,0,Yes,Yes,16.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (auto),118.75,1898.14,No
CUST-816321,Female,0,Yes,No,43.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,93.44,4040.41,No
CUST-470359,Female,0,No,No,7.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (auto),86.97,604.23,No
CUST-374027,Male,1,No,No,24.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (auto),108.62,2614.58,No
CUST-762394,Male,0,Yes,No,7.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,841.79,No
CUST-692517,Female,0,No,No,10.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (auto),111.31,1107.37,Yes
CUST-207475,Female,0,Yes,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.68,82.94,No
CUST-897967,Female,0,No,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (auto),118.75,6638.4,Yes
CUST-179814,Male,1,Yes,No,54.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (auto),83.92,4508.24,No
CUST-930651,Female,0,Yes,No,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.66,2291.76,No
CUST-857509,Male,0,Yes,Yes,60.0,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,80.09,4805.18,No
CUST-545231,Male,1,No,No,18.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,75.42,1350.31,No
CUST-932385,Male,0,Yes,Yes,45.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (auto),83.11,3751.77,No
CUST-744978,Male,0,Yes,Yes,31.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,3684.97,No
CUST-567015,Male,0,No,No,15.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (auto),102.29,1513.87,No
CUST-798598,Female,0,No,No,64.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.68,1445.74,No
CUST-600257,Male,0,No,No,13.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (auto),86.73,1128.61,Yes
CUST-163076,Male,0,No,Yes,58.0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (auto),91.42,5308.24,No
CUST-227360,Male,0,No,No,39.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,93.55,3652.13,No
CUST-434716,Female,0,No,Yes,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.2,1500.48,No
CUST-552978,Male,0,Yes,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),42.23,979.01,No
CUST-821674,Male,0,Yes,Yes,27.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (auto),69.22,1853.4,No
CUST-319923,Female,0,Yes,Yes,36.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,110.22,3965.97,Yes
CUST-303835,Male,0,Yes,Yes,4.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,115.5,453.53,Yes
CUST-158751,Female,0,Yes,No,50.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.04,3467.88,No
CUST-631481,Male,0,Yes,No,2.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,78.15,160.59,No
CUST-969685,Male,0,Yes,No,20.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.58,1856.03,Yes
CUST-781361,Male,0,No,No,55.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),54.63,3010.84,No
CUST-459877,Female,0,No,No,10.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,117.8,1176.27,Yes
CUST-362307,Male,0,No,No,23.0,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (auto),56.96,1300.73,No
CUST-709955,Female,0,No,No,65.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (auto),116.63,7580.72,No
CUST-358967,Male,0,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,31.9,1120.99,No
CUST-204208,Female,0,Yes,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.16,1050.74,Yes
CUST-630296,Male,0,Yes,No,48.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,118.75,5713.17,No
CUST-268782,Male,0,No,No,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),46.39,640.64,No
CUST-547116,Male,0,Yes,Yes,8.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (auto),118.75,956.28,Yes
CUST-247443,Female,0,No,No,2.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (auto),118.75,245.98,Yes
CUST-189931,Male,0,Yes,Yes,22.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (auto),112.12,2454.49,No
CUST-163099,Female,0,No,No,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,40.46,1735.53,No
CUST-411214,Female,0,No,No,1.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (auto),90.22,87.28,No
CUST-509332,Female,0,Yes,No,22.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (auto),118.75,2599.62,No
CUST-263034,Male,1,No,No,1.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,115.87,111.7,No
CUST-189887,Female,0,No,Yes,9.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (auto),85.95,771.59,No
CUST-589750,Female,0,No,No,36.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.91,2812.79,No
CUST-406766,Female,0,No,No,15.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (auto),91.96,1376.12,No
CUST-860695,Female,0,Yes,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),34.78,410.9,Yes
CUST-252265,Female,0,Yes,No,19.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,87.57,1658.84,Yes
CUST-836664,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (auto),42.43,3067.69,No
CUST-298341,Female,0,Yes,No,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,49.19,1630.6,No
CUST-143744,Male,0,Yes,No,14.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,99.51,1378.98,No
CUST-805444,Female,0,Yes,No,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,50.15,2006.99,No
CUST-679961,Male,0,No,No,59.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (auto),118.75,6998.72,No
CUST-446468,Female,0,Yes,Yes,20.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,2359.37,Yes
CUST-810424,Female,0,No,No,41.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,90.11,3692.67,No
CUST-802915,Male,0,Yes,Yes,47.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (auto),114.52,5397.96,Yes
CUST-568181,Male,0,Yes,Yes,6.0,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,69.96,,No
CUST-706817,Male,1,Yes,Yes,37.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,113.25,4186.05,No
CUST-368165,Male,0,Yes,No,16.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),46.75,757.2,No
CUST-195515,Male,0,Yes,Yes,23.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,108.92,2511.68,No
CUST-886142,Female,0,No,No,1.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.09,70.29,Yes
CUST-812858,Female,0,Yes,No,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.24,780.73,No
CUST-433627,Female,0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (auto),118.75,107.59,Yes
CUST-177504,Male,0,Yes,Yes,29.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (auto),118.75,3457.2,No
